Raw_signal,Signal_with_offset_removed,Schmitt_trigger_output,Pulses_counted
-15.000000,-0.547933,0.000000,8.000000
-15.000000,-0.520536,0.000000,8.000000
-15.000000,-0.494510,0.000000,8.000000
-15.000000,-0.469784,0.000000,8.000000
-15.000000,-0.446295,0.000000,8.000000
-15.000000,-0.423980,0.000000,8.000000
-15.000000,-0.402781,0.000000,8.000000
-15.000000,-0.382642,0.000000,8.000000
-15.000000,-0.363510,0.000000,8.000000
-15.000000,-0.345335,0.000000,8.000000
-14.000000,0.671932,0.000000,8.000000
-14.000000,0.638335,0.000000,8.000000
-14.000000,0.606419,0.000000,8.000000
-14.000000,0.576097,0.000000,8.000000
-13.000000,1.547293,1.000000,9.000000
-13.000000,1.469928,1.000000,9.000000
-13.000000,1.396431,1.000000,9.000000
-13.000000,1.326610,1.000000,9.000000
-12.000000,2.260279,1.000000,9.000000
-12.000000,2.147264,1.000000,9.000000
-12.000000,2.039902,1.000000,9.000000
-12.000000,1.937906,1.000000,9.000000
-11.000000,2.841011,1.000000,9.000000
-11.000000,2.698960,1.000000,9.000000
-11.000000,2.564013,1.000000,9.000000
-11.000000,2.435812,1.000000,9.000000
-10.000000,3.314021,1.000000,9.000000
-10.000000,3.148320,1.000000,9.000000
-10.000000,2.990904,1.000000,9.000000
-10.000000,2.841359,1.000000,9.000000
-9.000000,3.699291,1.000000,9.000000
-9.000000,3.514326,1.000000,9.000000
-9.000000,3.338610,1.000000,9.000000
-9.000000,3.171679,1.000000,9.000000
-9.000000,3.013095,1.000000,9.000000
-9.000000,2.862441,1.000000,9.000000
-8.000000,3.719318,1.000000,9.000000
-8.000000,3.533352,1.000000,9.000000
-8.000000,3.356685,1.000000,9.000000
-8.000000,3.188850,1.000000,9.000000
-7.000000,4.029408,1.000000,9.000000
-7.000000,3.827937,1.000000,9.000000
-7.000000,3.636540,1.000000,9.000000
-7.000000,3.454713,1.000000,9.000000
-6.000000,4.281978,1.000000,9.000000
-6.000000,4.067879,1.000000,9.000000
-6.000000,3.864485,1.000000,9.000000
-6.000000,3.671261,1.000000,9.000000
-5.000000,4.487698,1.000000,9.000000
-5.000000,4.263313,1.000000,9.000000
-5.000000,4.050147,1.000000,9.000000
-5.000000,3.847640,1.000000,9.000000
-5.000000,3.655257,1.000000,9.000000
-5.000000,3.472495,1.000000,9.000000
-4.000000,4.298870,1.000000,9.000000
-5.000000,3.083927,1.000000,9.000000
-4.000000,3.929730,1.000000,9.000000
-4.000000,3.733244,1.000000,9.000000
-4.000000,3.546582,1.000000,9.000000
-4.000000,3.369253,1.000000,9.000000
-4.000000,3.200790,1.000000,9.000000
-4.000000,3.040751,1.000000,9.000000
-4.000000,2.888713,1.000000,9.000000
-4.000000,2.744277,1.000000,9.000000
-4.000000,2.607063,1.000000,9.000000
-4.000000,2.476710,1.000000,9.000000
-4.000000,2.352875,1.000000,9.000000
-4.000000,2.235231,1.000000,9.000000
-4.000000,2.123469,1.000000,9.000000
-4.000000,2.017296,1.000000,9.000000
-4.000000,1.916431,1.000000,9.000000
-4.000000,1.820609,1.000000,9.000000
-4.000000,1.729579,1.000000,9.000000
-5.000000,0.643100,1.000000,9.000000
-5.000000,0.610945,1.000000,9.000000
-5.000000,0.580398,1.000000,9.000000
-5.000000,0.551378,1.000000,9.000000
-5.000000,0.523809,1.000000,9.000000
-5.000000,0.497619,1.000000,9.000000
-5.000000,0.472738,1.000000,9.000000
-6.000000,-0.550899,1.000000,9.000000
-6.000000,-0.523354,1.000000,9.000000
-6.000000,-0.497186,1.000000,9.000000
-6.000000,-0.472327,1.000000,9.000000
-6.000000,-0.448710,1.000000,9.000000
-7.000000,-1.426275,0.000000,9.000000
-7.000000,-1.354961,0.000000,9.000000
-7.000000,-1.287213,0.000000,9.000000
-7.000000,-1.222853,0.000000,9.000000
-7.000000,-1.161710,0.000000,9.000000
-8.000000,-2.103624,0.000000,9.000000
-8.000000,-1.998444,0.000000,9.000000
-8.000000,-1.898521,0.000000,9.000000
-8.000000,-1.803596,0.000000,9.000000
-9.000000,-2.713416,0.000000,9.000000
-9.000000,-2.577745,0.000000,9.000000
-10.000000,-3.448858,0.000000,9.000000
-10.000000,-3.276415,0.000000,9.000000
-10.000000,-3.112595,0.000000,9.000000
-10.000000,-2.956964,0.000000,9.000000
-11.000000,-3.809116,0.000000,9.000000
-11.000000,-3.618660,0.000000,9.000000
-11.000000,-3.437727,0.000000,9.000000
-11.000000,-3.265841,0.000000,9.000000
-11.000000,-3.102549,0.000000,9.000000
-11.000000,-2.947421,0.000000,9.000000
-12.000000,-3.800050,0.000000,9.000000
-12.000000,-3.610047,0.000000,9.000000
-12.000000,-3.429544,0.000000,9.000000
-12.000000,-3.258067,0.000000,9.000000
-12.000000,-3.095163,0.000000,9.000000
-12.000000,-2.940405,0.000000,9.000000
-13.000000,-3.793385,0.000000,9.000000
-13.000000,-3.603716,0.000000,9.000000
-13.000000,-3.423531,0.000000,9.000000
-13.000000,-3.252354,0.000000,9.000000
-13.000000,-3.089737,0.000000,9.000000
-13.000000,-2.935250,0.000000,9.000000
-13.000000,-2.788487,0.000000,9.000000
-13.000000,-2.649063,0.000000,9.000000
-13.000000,-2.516610,0.000000,9.000000
-13.000000,-2.390779,0.000000,9.000000
-13.000000,-2.271240,0.000000,9.000000
-13.000000,-2.157679,0.000000,9.000000
-13.000000,-2.049795,0.000000,9.000000
-13.000000,-1.947306,0.000000,9.000000
-13.000000,-1.849940,0.000000,9.000000
-13.000000,-1.757443,0.000000,9.000000
-13.000000,-1.669571,0.000000,9.000000
-13.000000,-1.586092,0.000000,9.000000
-13.000000,-1.506787,0.000000,9.000000
-13.000000,-1.431448,0.000000,9.000000
-12.000000,-0.359876,0.000000,9.000000
-13.000000,-1.341882,0.000000,9.000000
-12.000000,-0.274788,0.000000,9.000000
-12.000000,-0.261048,0.000000,9.000000
-12.000000,-0.247996,0.000000,9.000000
-12.000000,-0.235597,0.000000,9.000000
-12.000000,-0.223817,0.000000,9.000000
-12.000000,-0.212626,0.000000,9.000000
-11.000000,0.798005,0.000000,9.000000
-11.000000,0.758105,0.000000,9.000000
-11.000000,0.720200,0.000000,9.000000
-10.000000,1.684190,1.000000,10.000000
-10.000000,1.599980,1.000000,10.000000
-10.000000,1.519981,1.000000,10.000000
-10.000000,1.443982,1.000000,10.000000
-10.000000,1.371783,1.000000,10.000000
-9.000000,2.303194,1.000000,10.000000
-9.000000,2.188034,1.000000,10.000000
-9.000000,2.078632,1.000000,10.000000
-9.000000,1.974701,1.000000,10.000000
-9.000000,1.875966,1.000000,10.000000
-9.000000,1.782168,1.000000,10.000000
-8.000000,2.693059,1.000000,10.000000
-8.000000,2.558406,1.000000,10.000000
-8.000000,2.430486,1.000000,10.000000
-8.000000,2.308961,1.000000,10.000000
-8.000000,2.193513,1.000000,10.000000
-8.000000,2.083838,1.000000,10.000000
-8.000000,1.979646,1.000000,10.000000
-7.000000,2.880663,1.000000,10.000000
-7.000000,2.736630,1.000000,10.000000
-7.000000,2.599799,1.000000,10.000000
-7.000000,2.469809,1.000000,10.000000
-7.000000,2.346318,1.000000,10.000000
-7.000000,2.229002,1.000000,10.000000
-6.000000,3.117552,1.000000,10.000000
-6.000000,2.961674,1.000000,10.000000
-6.000000,2.813591,1.000000,10.000000
-6.000000,2.672911,1.000000,10.000000
-6.000000,2.539265,1.000000,10.000000
-6.000000,2.412302,1.000000,10.000000
-6.000000,2.291687,1.000000,10.000000
-6.000000,2.177102,1.000000,10.000000
-6.000000,2.068247,1.000000,10.000000
-6.000000,1.964835,1.000000,10.000000
-6.000000,1.866593,1.000000,10.000000
-6.000000,1.773263,1.000000,10.000000
-6.000000,1.684600,1.000000,10.000000
-6.000000,1.600370,1.000000,10.000000
-6.000000,1.520351,1.000000,10.000000
-6.000000,1.444334,1.000000,10.000000
-7.000000,0.372117,1.000000,10.000000
-7.000000,0.353511,1.000000,10.000000
-7.000000,0.335836,1.000000,10.000000
-7.000000,0.319044,1.000000,10.000000
-7.000000,0.303092,1.000000,10.000000
-7.000000,0.287937,1.000000,10.000000
-7.000000,0.273540,1.000000,10.000000
-8.000000,-0.740137,1.000000,10.000000
-8.000000,-0.703130,1.000000,10.000000
-8.000000,-0.667974,1.000000,10.000000
-8.000000,-0.634575,1.000000,10.000000
-9.000000,-1.602846,0.000000,10.000000
-9.000000,-1.522704,0.000000,10.000000
-9.000000,-1.446568,0.000000,10.000000
-9.000000,-1.374240,0.000000,10.000000
-10.000000,-2.305528,0.000000,10.000000
-10.000000,-2.190251,0.000000,10.000000
-10.000000,-2.080739,0.000000,10.000000
-10.000000,-1.976702,0.000000,10.000000
-11.000000,-2.877867,0.000000,10.000000
-11.000000,-2.733974,0.000000,10.000000
-11.000000,-2.597275,0.000000,10.000000
-11.000000,-2.467411,0.000000,10.000000
-12.000000,-3.344040,0.000000,10.000000
-12.000000,-3.176838,0.000000,10.000000
-12.000000,-3.017996,0.000000,10.000000
-13.000000,-3.867096,0.000000,10.000000
-13.000000,-3.673740,0.000000,10.000000
-13.000000,-3.490053,0.000000,10.000000
-13.000000,-3.315550,0.000000,10.000000
-14.000000,-4.149773,0.000000,10.000000
-14.000000,-3.942284,0.000000,10.000000
-14.000000,-3.745169,0.000000,10.000000
-14.000000,-3.557911,0.000000,10.000000
-14.000000,-3.380016,0.000000,10.000000
-15.000000,-4.211016,0.000000,10.000000
-15.000000,-4.000465,0.000000,10.000000
-15.000000,-3.800442,0.000000,10.000000
-15.000000,-3.610420,0.000000,10.000000
-15.000000,-3.429899,0.000000,10.000000
-16.000000,-4.258404,0.000000,10.000000
-16.000000,-4.045483,0.000000,10.000000
-16.000000,-3.843208,0.000000,10.000000
-16.000000,-3.651049,0.000000,10.000000
-16.000000,-3.468496,0.000000,10.000000
-16.000000,-3.295071,0.000000,10.000000
-16.000000,-3.130318,0.000000,10.000000
-16.000000,-2.973803,0.000000,10.000000
-16.000000,-2.825111,0.000000,10.000000
-16.000000,-2.683855,0.000000,10.000000
-16.000000,-2.549662,0.000000,10.000000
-16.000000,-2.422178,0.000000,10.000000
-16.000000,-2.301069,0.000000,10.000000
-16.000000,-2.186016,0.000000,10.000000
-16.000000,-2.076715,0.000000,10.000000
-16.000000,-1.972879,0.000000,10.000000
-16.000000,-1.874235,0.000000,10.000000
-15.000000,-0.780523,0.000000,10.000000
-15.000000,-0.741497,0.000000,10.000000
-15.000000,-0.704422,0.000000,10.000000
-15.000000,-0.669201,0.000000,10.000000
-14.000000,0.364259,0.000000,10.000000
-14.000000,0.346045,0.000000,10.000000
-14.000000,0.328743,0.000000,10.000000
-14.000000,0.312305,0.000000,10.000000
-13.000000,1.296690,1.000000,11.000000
-13.000000,1.231855,1.000000,11.000000
-13.000000,1.170262,1.000000,11.000000
-13.000000,1.111750,1.000000,11.000000
-13.000000,1.056162,1.000000,11.000000
-13.000000,1.003354,1.000000,11.000000
-12.000000,1.953186,1.000000,11.000000
-12.000000,1.855527,1.000000,11.000000
-12.000000,1.762751,1.000000,11.000000
-12.000000,1.674613,1.000000,11.000000
-11.000000,2.590882,1.000000,11.000000
-11.000000,2.461338,1.000000,11.000000
-11.000000,2.338271,1.000000,11.000000
-10.000000,3.221357,1.000000,11.000000
-10.000000,3.060289,1.000000,11.000000
-10.000000,2.907275,1.000000,11.000000
-9.000000,3.761911,1.000000,11.000000
-9.000000,3.573816,1.000000,11.000000
-9.000000,3.395125,1.000000,11.000000
-9.000000,3.225368,1.000000,11.000000
-8.000000,4.064100,1.000000,11.000000
-8.000000,3.860895,1.000000,11.000000
-8.000000,3.667850,1.000000,11.000000
-7.000000,4.484458,1.000000,11.000000
-7.000000,4.260235,1.000000,11.000000
-7.000000,4.047223,1.000000,11.000000
-6.000000,4.844862,1.000000,11.000000
-6.000000,4.602619,1.000000,11.000000
-6.000000,4.372488,1.000000,11.000000
-6.000000,4.153863,1.000000,11.000000
-6.000000,3.946170,1.000000,11.000000
-6.000000,3.748861,1.000000,11.000000
-5.000000,4.561419,1.000000,11.000000
-5.000000,4.333347,1.000000,11.000000
-5.000000,4.116680,1.000000,11.000000
-5.000000,3.910846,1.000000,11.000000
-5.000000,3.715303,1.000000,11.000000
-5.000000,3.529538,1.000000,11.000000
-4.000000,4.353061,1.000000,11.000000
-4.000000,4.135407,1.000000,11.000000
-4.000000,3.928637,1.000000,11.000000
-4.000000,3.732205,1.000000,11.000000
-4.000000,3.545595,1.000000,11.000000
-4.000000,3.368315,1.000000,11.000000
-4.000000,3.199899,1.000000,11.000000
-4.000000,3.039904,1.000000,11.000000
-4.000000,2.887909,1.000000,11.000000
-4.000000,2.743514,1.000000,11.000000
-4.000000,2.606338,1.000000,11.000000
-4.000000,2.476021,1.000000,11.000000
-4.000000,2.352220,1.000000,11.000000
-4.000000,2.234609,1.000000,11.000000
-5.000000,1.122878,1.000000,11.000000
-5.000000,1.066734,1.000000,11.000000
-5.000000,1.013398,1.000000,11.000000
-5.000000,0.962728,1.000000,11.000000
-5.000000,0.914591,1.000000,11.000000
-5.000000,0.868862,1.000000,11.000000
-6.000000,-0.174582,1.000000,11.000000
-6.000000,-0.165853,1.000000,11.000000
-6.000000,-0.157560,1.000000,11.000000
-6.000000,-0.149682,1.000000,11.000000
-7.000000,-1.142198,0.000000,11.000000
-7.000000,-1.085088,0.000000,11.000000
-7.000000,-1.030833,0.000000,11.000000
-7.000000,-0.979291,0.000000,11.000000
-7.000000,-0.930327,0.000000,11.000000
-8.000000,-1.883811,0.000000,11.000000
-8.000000,-1.789620,0.000000,11.000000
-8.000000,-1.700139,0.000000,11.000000
-9.000000,-2.615132,0.000000,11.000000
-9.000000,-2.484376,0.000000,11.000000
-9.000000,-2.360157,0.000000,11.000000
-9.000000,-2.242149,0.000000,11.000000
-10.000000,-3.130042,0.000000,11.000000
-10.000000,-2.973539,0.000000,11.000000
-10.000000,-2.824862,0.000000,11.000000
-10.000000,-2.683619,0.000000,11.000000
-11.000000,-3.549438,0.000000,11.000000
-11.000000,-3.371966,0.000000,11.000000
-11.000000,-3.203368,0.000000,11.000000
-11.000000,-3.043200,0.000000,11.000000
-11.000000,-2.891040,0.000000,11.000000
-12.000000,-3.746488,0.000000,11.000000
-12.000000,-3.559163,0.000000,11.000000
-12.000000,-3.381205,0.000000,11.000000
-12.000000,-3.212145,0.000000,11.000000
-12.000000,-3.051538,0.000000,11.000000
-12.000000,-2.898960,0.000000,11.000000
-13.000000,-3.754012,0.000000,11.000000
-13.000000,-3.566311,0.000000,11.000000
-13.000000,-3.387995,0.000000,11.000000
-13.000000,-3.218596,0.000000,11.000000
-13.000000,-3.057665,0.000000,11.000000
-13.000000,-2.904781,0.000000,11.000000
-13.000000,-2.759542,0.000000,11.000000
-13.000000,-2.621565,0.000000,11.000000
-13.000000,-2.490486,0.000000,11.000000
-13.000000,-2.365962,0.000000,11.000000
-13.000000,-2.247663,0.000000,11.000000
-13.000000,-2.135281,0.000000,11.000000
-13.000000,-2.028517,0.000000,11.000000
-13.000000,-1.927091,0.000000,11.000000
-13.000000,-1.830736,0.000000,11.000000
-12.000000,-0.739200,0.000000,11.000000
-12.000000,-0.702240,0.000000,11.000000
-12.000000,-0.667128,0.000000,11.000000
-12.000000,-0.633771,0.000000,11.000000
-12.000000,-0.602082,0.000000,11.000000
-12.000000,-0.571979,0.000000,11.000000
-12.000000,-0.543380,0.000000,11.000000
-11.000000,0.483789,0.000000,11.000000
-11.000000,0.459600,0.000000,11.000000
-11.000000,0.436621,0.000000,11.000000
-11.000000,0.414789,0.000000,11.000000
-11.000000,0.394050,0.000000,11.000000
-11.000000,0.374347,0.000000,11.000000
-10.000000,1.355629,1.000000,12.000000
-10.000000,1.287848,1.000000,12.000000
-10.000000,1.223455,1.000000,12.000000
-10.000000,1.162283,1.000000,12.000000
-9.000000,2.104169,1.000000,12.000000
-9.000000,1.998960,1.000000,12.000000
-9.000000,1.899013,1.000000,12.000000
-9.000000,1.804062,1.000000,12.000000
-9.000000,1.713859,1.000000,12.000000
-8.000000,2.628166,1.000000,12.000000
-8.000000,2.496758,1.000000,12.000000
-8.000000,2.371920,1.000000,12.000000
-8.000000,2.253324,1.000000,12.000000
-8.000000,2.140657,1.000000,12.000000
-8.000000,2.033625,1.000000,12.000000
-7.000000,2.931943,1.000000,12.000000
-7.000000,2.785346,1.000000,12.000000
-7.000000,2.646079,1.000000,12.000000
-7.000000,2.513775,1.000000,12.000000
-6.000000,3.388086,1.000000,12.000000
-6.000000,3.218682,1.000000,12.000000
-6.000000,3.057748,1.000000,12.000000
-6.000000,2.904860,1.000000,12.000000
-6.000000,2.759617,1.000000,12.000000
-6.000000,2.621636,1.000000,12.000000
-6.000000,2.490555,1.000000,12.000000
-6.000000,2.366027,1.000000,12.000000
-6.000000,2.247725,1.000000,12.000000
-6.000000,2.135339,1.000000,12.000000
-7.000000,1.028572,1.000000,12.000000
-6.000000,1.977143,1.000000,12.000000
-7.000000,0.878286,1.000000,12.000000
-7.000000,0.834372,1.000000,12.000000
-7.000000,0.792654,1.000000,12.000000
-7.000000,0.753021,1.000000,12.000000
-7.000000,0.715370,1.000000,12.000000
-7.000000,0.679601,1.000000,12.000000
-7.000000,0.645621,1.000000,12.000000
-8.000000,-0.386660,1.000000,12.000000
-8.000000,-0.367327,1.000000,12.000000
-8.000000,-0.348961,1.000000,12.000000
-8.000000,-0.331512,1.000000,12.000000
-8.000000,-0.314937,1.000000,12.000000
-9.000000,-1.299190,0.000000,12.000000
-9.000000,-1.234230,0.000000,12.000000
-9.000000,-1.172519,0.000000,12.000000
-9.000000,-1.113893,0.000000,12.000000
-10.000000,-2.058198,0.000000,12.000000
-10.000000,-1.955288,0.000000,12.000000
-10.000000,-1.857524,0.000000,12.000000
-10.000000,-1.764647,0.000000,12.000000
-11.000000,-2.676415,0.000000,12.000000
-11.000000,-2.542595,0.000000,12.000000
-11.000000,-2.415465,0.000000,12.000000
-12.000000,-3.294692,0.000000,12.000000
-12.000000,-3.129957,0.000000,12.000000
-12.000000,-2.973459,0.000000,12.000000
-13.000000,-3.824786,0.000000,12.000000
-13.000000,-3.633547,0.000000,12.000000
-13.000000,-3.451870,0.000000,12.000000
-14.000000,-4.279276,0.000000,12.000000
-14.000000,-4.065311,0.000000,12.000000
-14.000000,-3.862045,0.000000,12.000000
-15.000000,-4.668943,0.000000,12.000000
-15.000000,-4.435497,0.000000,12.000000
-15.000000,-4.213722,0.000000,12.000000
-15.000000,-4.003036,0.000000,12.000000
-15.000000,-3.802885,0.000000,12.000000
-16.000000,-4.612741,0.000000,12.000000
-16.000000,-4.382105,0.000000,12.000000
-16.000000,-4.163000,0.000000,12.000000
-16.000000,-3.954849,0.000000,12.000000
-16.000000,-3.757107,0.000000,12.000000
-16.000000,-3.569252,0.000000,12.000000
-16.000000,-3.390789,0.000000,12.000000
-16.000000,-3.221249,0.000000,12.000000
-16.000000,-3.060186,0.000000,12.000000
-16.000000,-2.907177,0.000000,12.000000
-16.000000,-2.761818,0.000000,12.000000
-16.000000,-2.623728,0.000000,12.000000
-16.000000,-2.492542,0.000000,12.000000
-16.000000,-2.367916,0.000000,12.000000
-16.000000,-2.249519,0.000000,12.000000
-16.000000,-2.137043,0.000000,12.000000
-15.000000,-1.030191,0.000000,12.000000
-15.000000,-0.978682,0.000000,12.000000
-15.000000,-0.929748,0.000000,12.000000
-15.000000,-0.883260,0.000000,12.000000
-15.000000,-0.839097,0.000000,12.000000
-14.000000,0.202858,0.000000,12.000000
-14.000000,0.192715,0.000000,12.000000
-14.000000,0.183079,0.000000,12.000000
-13.000000,1.173924,1.000000,13.000000
-13.000000,1.115229,1.000000,13.000000
-13.000000,1.059467,1.000000,13.000000
-13.000000,1.006494,1.000000,13.000000
-12.000000,1.956169,1.000000,13.000000
-12.000000,1.858360,1.000000,13.000000
-12.000000,1.765442,1.000000,13.000000
-11.000000,2.677170,1.000000,13.000000
-11.000000,2.543311,1.000000,13.000000
-11.000000,2.416145,1.000000,13.000000
-11.000000,2.295338,1.000000,13.000000
-10.000000,3.180571,1.000000,13.000000
-10.000000,3.021542,1.000000,13.000000
-10.000000,2.870465,1.000000,13.000000
-9.000000,3.726942,1.000000,13.000000
-9.000000,3.540595,1.000000,13.000000
-9.000000,3.363565,1.000000,13.000000
-8.000000,4.195387,1.000000,13.000000
-8.000000,3.985618,1.000000,13.000000
-8.000000,3.786337,1.000000,13.000000
-8.000000,3.597020,1.000000,13.000000
-7.000000,4.417169,1.000000,13.000000
-7.000000,4.196311,1.000000,13.000000
-6.000000,4.986495,1.000000,13.000000
-6.000000,4.737170,1.000000,13.000000
-6.000000,4.500312,1.000000,13.000000
-5.000000,5.275296,1.000000,13.000000
-5.000000,5.011531,1.000000,13.000000
-5.000000,4.760955,1.000000,13.000000
-5.000000,4.522907,1.000000,13.000000
-4.000000,5.296762,1.000000,13.000000
-4.000000,5.031924,1.000000,13.000000
-4.000000,4.780327,1.000000,13.000000
-4.000000,4.541311,1.000000,13.000000
-4.000000,4.314245,1.000000,13.000000
-4.000000,4.098533,1.000000,13.000000
-4.000000,3.893606,1.000000,13.000000
-4.000000,3.698925,1.000000,13.000000
-4.000000,3.513979,1.000000,13.000000
-4.000000,3.338280,1.000000,13.000000
-4.000000,3.171366,1.000000,13.000000
-4.000000,3.012798,1.000000,13.000000
-4.000000,2.862158,1.000000,13.000000
-4.000000,2.719050,1.000000,13.000000
-4.000000,2.583097,1.000000,13.000000
-5.000000,1.453943,1.000000,13.000000
-5.000000,1.381245,1.000000,13.000000
-5.000000,1.312183,1.000000,13.000000
-5.000000,1.246574,1.000000,13.000000
-5.000000,1.184245,1.000000,13.000000
-5.000000,1.125033,1.000000,13.000000
-6.000000,0.068781,1.000000,13.000000
-6.000000,0.065342,1.000000,13.000000
-6.000000,0.062075,1.000000,13.000000
-6.000000,0.058971,1.000000,13.000000
-7.000000,-0.943977,1.000000,13.000000
-7.000000,-0.896779,1.000000,13.000000
-7.000000,-0.851940,1.000000,13.000000
-7.000000,-0.809343,1.000000,13.000000
-8.000000,-1.768876,0.000000,13.000000
-8.000000,-1.680432,0.000000,13.000000
-8.000000,-1.596411,0.000000,13.000000
-9.000000,-2.516590,0.000000,13.000000
-9.000000,-2.390760,0.000000,13.000000
-9.000000,-2.271222,0.000000,13.000000
-10.000000,-3.157661,0.000000,13.000000
-10.000000,-2.999779,0.000000,13.000000
-10.000000,-2.849790,0.000000,13.000000
-10.000000,-2.707300,0.000000,13.000000
-11.000000,-3.571936,0.000000,13.000000
-11.000000,-3.393339,0.000000,13.000000
-11.000000,-3.223672,0.000000,13.000000
-11.000000,-3.062489,0.000000,13.000000
-12.000000,-3.909364,0.000000,13.000000
-12.000000,-3.713896,0.000000,13.000000
-12.000000,-3.528201,0.000000,13.000000
-13.000000,-4.351791,0.000000,13.000000
-13.000000,-4.134201,0.000000,13.000000
-13.000000,-3.927490,0.000000,13.000000
-13.000000,-3.731115,0.000000,13.000000
-13.000000,-3.544559,0.000000,13.000000
-13.000000,-3.367332,0.000000,13.000000
-13.000000,-3.198965,0.000000,13.000000
-13.000000,-3.039017,0.000000,13.000000
-13.000000,-2.887066,0.000000,13.000000
-13.000000,-2.742712,0.000000,13.000000
-13.000000,-2.605577,0.000000,13.000000
-13.000000,-2.475298,0.000000,13.000000
-13.000000,-2.351533,0.000000,13.000000
-13.000000,-2.233956,0.000000,13.000000
-13.000000,-2.122258,0.000000,13.000000
-13.000000,-2.016146,0.000000,13.000000
-13.000000,-1.915339,0.000000,13.000000
-12.000000,-0.819571,0.000000,13.000000
-12.000000,-0.778593,0.000000,13.000000
-12.000000,-0.739663,0.000000,13.000000
-12.000000,-0.702680,0.000000,13.000000
-12.000000,-0.667545,0.000000,13.000000
-11.000000,0.365832,0.000000,13.000000
-11.000000,0.347541,0.000000,13.000000
-11.000000,0.330164,0.000000,13.000000
-11.000000,0.313656,0.000000,13.000000
-11.000000,0.297973,0.000000,13.000000
-10.000000,1.283074,1.000000,14.000000
-10.000000,1.218921,1.000000,14.000000
-9.000000,2.157975,1.000000,14.000000
-9.000000,2.050076,1.000000,14.000000
-9.000000,1.947572,1.000000,14.000000
-9.000000,1.850194,1.000000,14.000000
-9.000000,1.757684,1.000000,14.000000
-8.000000,2.669800,1.000000,14.000000
-8.000000,2.536310,1.000000,14.000000
-8.000000,2.409494,1.000000,14.000000
-8.000000,2.289020,1.000000,14.000000
-8.000000,2.174569,1.000000,14.000000
-8.000000,2.065840,1.000000,14.000000
-7.000000,2.962548,1.000000,14.000000
-7.000000,2.814421,1.000000,14.000000
-7.000000,2.673699,1.000000,14.000000
-7.000000,2.540014,1.000000,14.000000
-7.000000,2.413013,1.000000,14.000000
-7.000000,2.292363,1.000000,14.000000
-6.000000,3.177745,1.000000,14.000000
-6.000000,3.018857,1.000000,14.000000
-6.000000,2.867914,1.000000,14.000000
-6.000000,2.724519,1.000000,14.000000
-6.000000,2.588293,1.000000,14.000000
-6.000000,2.458878,1.000000,14.000000
-6.000000,2.335934,1.000000,14.000000
-7.000000,1.219138,1.000000,14.000000
-7.000000,1.158181,1.000000,14.000000
-7.000000,1.100272,1.000000,14.000000
-7.000000,1.045258,1.000000,14.000000
-7.000000,0.992995,1.000000,14.000000
-7.000000,0.943346,1.000000,14.000000
-7.000000,0.896178,1.000000,14.000000
-8.000000,-0.148631,1.000000,14.000000
-8.000000,-0.141199,1.000000,14.000000
-8.000000,-0.134139,1.000000,14.000000
-8.000000,-0.127432,1.000000,14.000000
-9.000000,-1.121060,0.000000,14.000000
-9.000000,-1.065007,0.000000,14.000000
-9.000000,-1.011757,0.000000,14.000000
-9.000000,-0.961169,0.000000,14.000000
-10.000000,-1.913111,0.000000,14.000000
-10.000000,-1.817455,0.000000,14.000000
-10.000000,-1.726583,0.000000,14.000000
-11.000000,-2.640253,0.000000,14.000000
-11.000000,-2.508241,0.000000,14.000000
-11.000000,-2.382829,0.000000,14.000000
-11.000000,-2.263687,0.000000,14.000000
-12.000000,-3.150503,0.000000,14.000000
-12.000000,-2.992978,0.000000,14.000000
-12.000000,-2.843329,0.000000,14.000000
-13.000000,-3.701162,0.000000,14.000000
-13.000000,-3.516104,0.000000,14.000000
-13.000000,-3.340298,0.000000,14.000000
-13.000000,-3.173283,0.000000,14.000000
-14.000000,-4.014618,0.000000,14.000000
-14.000000,-3.813887,0.000000,14.000000
-14.000000,-3.623192,0.000000,14.000000
-15.000000,-4.442032,0.000000,14.000000
-15.000000,-4.219931,0.000000,14.000000
-15.000000,-4.008934,0.000000,14.000000
-15.000000,-3.808487,0.000000,14.000000
-16.000000,-4.618063,0.000000,14.000000
-16.000000,-4.387159,0.000000,14.000000
-16.000000,-4.167801,0.000000,14.000000
-16.000000,-3.959412,0.000000,14.000000
-16.000000,-3.761440,0.000000,14.000000
-16.000000,-3.573368,0.000000,14.000000
-16.000000,-3.394699,0.000000,14.000000
-16.000000,-3.224964,0.000000,14.000000
-16.000000,-3.063717,0.000000,14.000000
-16.000000,-2.910530,0.000000,14.000000
-16.000000,-2.765003,0.000000,14.000000
-16.000000,-2.626753,0.000000,14.000000
-15.000000,-1.495415,0.000000,14.000000
-15.000000,-1.420645,0.000000,14.000000
-15.000000,-1.349613,0.000000,14.000000
-15.000000,-1.282133,0.000000,14.000000
-15.000000,-1.218027,0.000000,14.000000
-14.000000,-0.157125,0.000000,14.000000
-14.000000,-0.149269,0.000000,14.000000
-14.000000,-0.141806,0.000000,14.000000
-14.000000,-0.134715,0.000000,14.000000
-13.000000,0.872021,0.000000,14.000000
-13.000000,0.828420,0.000000,14.000000
-13.000000,0.786999,0.000000,14.000000
-13.000000,0.747649,0.000000,14.000000
-13.000000,0.710267,0.000000,14.000000
-12.000000,1.674754,1.000000,15.000000
